fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pfrom,Qfrom,Pto,Qto,mu_Sfrom,mu_Sto,mu_angmin,mu_angmax
1.0,2.0,0.01938,0.05917,0.0528,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,154.95088977515817,-19.951693487916458,-150.75989031529238,26.898183324875397
1.0,5.0,0.05403,0.22304,0.0492,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,75.1324618147152,3.8832847179309855,-72.3967848309617,2.0887575563528618
2.0,3.0,0.04699,0.19797,0.0438,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,73.2989021290007,3.554182983727162,-70.97179690714117,1.624413527424784
2.0,4.0,0.05811,0.17632,0.034,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,56.26071831565758,-1.5809297061943068,-54.576341500357486,3.0746822225656585
2.0,5.0,0.05695,0.17388,0.0346,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,41.69026987085408,1.12158230287559,-40.77912023209326,-2.027065583001241
3.0,4.0,0.06701,0.17103,0.0128,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,-23.2282030918565,4.446741534190335,23.599714385368678,-4.81421590626559
4.0,5.0,0.01335,0.04211,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,-60.98858628960888,15.748491120997684,61.50002725514487,-14.13524924393993
4.0,7.0,0.0,0.20912,0.0,9900.0,0.0,0.0,0.978,0.0,1.0,-360.0,360.0,28.08133792424514,-9.681066339523628,-28.08133792424512,11.385051695865089
4.0,9.0,0.0,0.55618,0.0,9900.0,0.0,0.0,0.969,0.0,1.0,-360.0,360.0,16.08387547916499,-0.4278910841362973,-16.083875479164984,1.7332666520796365
5.0,6.0,0.0,0.25202,0.0,9900.0,0.0,0.0,0.932,0.0,1.0,-360.0,360.0,44.0758778107652,12.473557269810179,-44.075877810765206,-8.05444184679931
6.0,11.0,0.09498,0.1989,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,7.346281695148152,3.562264415802828,-7.290983091016409,-3.4464622220588423
6.0,12.0,0.12291,0.25581,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,7.785204701060129,2.50378020239892,-7.713407904502703,-2.3543510385607074
6.0,13.0,0.06615,0.13027,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,17.744391414982115,7.217416627111506,-17.532372530157183,-6.7998852571017645
7.0,8.0,0.0,0.17615,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,-5.844630335261058e-11,-17.161532439627276,5.844699724200098e-11,17.621934006094612
7.0,9.0,0.0,0.11001,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,28.081337924588002,5.776480743937302,-28.081337924588006,-4.974048031973491
9.0,10.0,0.03181,0.0845,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,5.234454806212456,4.21715215786497,-5.22156425374041,-4.182909728318042
9.0,14.0,0.12711,0.27038,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,9.430758598127683,3.608672297920332,-9.31452246969416,-3.3614224796066154
10.0,11.0,0.08205,0.19207,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,-3.7784357462188503,-1.6170902716813582,3.790983091080254,1.646462222047352
12.0,13.0,0.22092,0.19988,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,1.6134079044967966,0.754351038569674,-1.6071139170501514,-0.7486564784988997
13.0,14.0,0.17093,0.34802,0.0,9900.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0,5.639486447322083,1.7485417356484845,-5.585477530182784,-1.6385775202221768
