bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin
1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.06,0.0,0.0,1.0,1.06,0.94
2.0,2.0,11.7,12.7,0.0,0.0,1.0,1.045,-4.691027771569661,0.0,1.0,1.06,0.94
3.0,2.0,94.2,19.0,0.0,0.0,1.0,1.01,-12.464620483482737,0.0,1.0,1.06,0.94
4.0,1.0,47.8,-3.9,0.0,0.0,1.0,1.0176775367832547,-10.081964024508002,0.0,1.0,1.06,0.94
5.0,1.0,7.6,1.6,0.0,0.0,1.0,1.0195506111987898,-8.563519177436973,0.0,1.0,1.06,0.94
6.0,2.0,11.2,7.5,0.0,0.0,1.0,1.07,-14.003948366741131,0.0,1.0,1.06,0.94
7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0615302577015295,-13.132187588583838,0.0,1.0,1.06,0.94
8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.09,-13.132187588576375,0.0,1.0,1.06,0.94
9.0,1.0,29.5,16.6,0.0,19.0,1.0,1.0559538903938035,-14.712869842392761,0.0,1.0,1.06,0.94
10.0,1.0,9.0,5.8,0.0,0.0,1.0,1.0510048160087757,-14.873154251602417,0.0,1.0,1.06,0.94
11.0,1.0,3.5,1.8,0.0,0.0,1.0,1.0569188022523215,-14.570004332450951,0.0,1.0,1.06,0.94
12.0,1.0,6.1,1.6,0.0,0.0,1.0,1.055188887015277,-14.857971042824246,0.0,1.0,1.06,0.94
13.0,1.0,13.5,5.8,0.0,0.0,1.0,1.0503867227858683,-14.9380567028222,0.0,1.0,1.06,0.94
14.0,1.0,14.9,5.0,0.0,0.0,1.0,1.0355453639886298,-15.81119155640792,0.0,1.0,1.06,0.94
