bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin
1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.06,0.0,0.0,1.0,1.06,0.94
2.0,2.0,19.51,0.2,5.24e-322,0.0,1.0,1.045,-4.918683552836787,0.0,1.0,1.06,0.94
3.0,2.0,94.2,19.0,0.0,0.0,1.0,1.01,-12.668000339654746,0.0,1.0,1.06,0.94
4.0,1.0,47.8,-3.9,0.0,0.0,1.0,1.017672541143638,-10.262277072232603,0.0,1.0,1.06,0.94
5.0,1.0,7.6,1.6,0.0,0.0,1.0,1.0195222350877389,-8.72774567979118,0.0,1.0,1.06,0.94
6.0,2.0,11.2,7.5,0.0,0.0,1.0,1.07,-14.173375285328419,0.0,1.0,1.06,0.94
7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0615219846314352,-13.309769225392277,0.0,1.0,1.06,0.94
8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.09,-13.30976922538718,0.0,1.0,1.06,0.94
9.0,1.0,29.5,16.6,0.0,19.0,1.0,1.0559366776229915,-14.889054984382291,0.0,1.0,1.06,0.94
10.0,1.0,9.0,5.8,0.0,0.0,1.0,1.0509891318147329,-15.048154457213538,0.0,1.0,1.06,0.94
11.0,1.0,3.5,1.8,0.0,0.0,1.0,1.056909252785401,-14.742258211516864,0.0,1.0,1.06,0.94
12.0,1.0,6.1,1.6,0.0,0.0,1.0,1.0551886417693301,-15.027878495409254,0.0,1.0,1.06,0.94
13.0,1.0,13.5,5.8,0.0,0.0,1.0,1.0503828261570758,-15.108437652096601,0.0,1.0,1.06,0.94
14.0,1.0,14.9,5.0,0.0,0.0,1.0,1.035533388223043,-15.984878606106331,0.0,1.0,1.06,0.94
