I,J,CKT,R,X,B,NAME,RATE1,RATE2,RATE3,RATE4,RATE5,RATE6,RATE7,RATE8,RATE9,RATE10,RATE11,RATE12,GI,BI,GJ,BJ,STAT,MET,LEN,O1,F1,O2,F2,O3,F3,O4,F4
1001,1201,'1',1.77000E-3,3.16900E-2,3.34460,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1001,1202,'9',1.08000E-2,9.65000E-2,0.32960,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1002,1004,'1',5.00000E-4,5.30000E-3,0.08820,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1002,1102,'1',1.79000E-3,1.98800E-2,2.57600,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1002,1102,'2',1.79000E-3,1.98800E-2,2.57600,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1002,6506,'1',4.80000E-3,4.36000E-2,0.70780,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,2,0.00,1,1.0000
1004,7001,'1',8.11000E-3,1.36900E-1,2.43480,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,2,0.00,1,1.0000
1004,7002,'1',9.77000E-3,1.10000E-1,2.00000,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,2,0.00,1,1.0000
1101,1401,'1',2.80000E-3,2.11000E-2,1.01940,'',0.00,0.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1101,1401,'2',2.80000E-3,2.11000E-2,1.01940,'',0.00,0.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1201,1202,'1',7.70000E-4,5.36000E-3,1.39842,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1201,1402,'1',1.79000E-3,2.59200E-2,3.39220,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1201,2901,'1',2.07000E-3,1.36900E-2,3.95160,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1202,1302,'1',2.80000E-3,2.11000E-2,1.01940,'',0.00,0.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1202,1402,'1',2.41000E-3,3.48900E-2,4.86560,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1301,1302,'1',2.80000E-3,2.11000E-2,1.01940,'',0.00,0.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1301,1402,'1',2.80000E-3,2.11000E-2,1.01940,'',0.00,0.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1301,1402,'2',6.20000E-3,6.73000E-2,1.11560,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1301,2603,'1',1.79000E-3,2.52400E-2,0.53546,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,2,0.00,1,1.0000
1301,2901,'1',1.08000E-2,9.65000E-2,0.32960,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1303,6507,'1',8.11000E-3,1.36900E-1,1.11560,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,2,0.00,1,1.0000
1401,1402,'1',4.00000E-4,9.60000E-3,0.90380,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1401,1402,'2',4.00000E-4,9.60000E-3,0.90380,'',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1401,2301,'1',2.59000E-3,2.96700E-2,2.15300,'',0.00,0.00,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1401,2400,'1',2.59000E-3,2.96700E-2,2.15300,'',0.00,0.00,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
1403,2100,'1',8.45000E-3,7.03400E-2,0.15954,'',0.00,0.00,1160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
2000,2202,'1',1.38000E-3,5.39900E-2,0.15252,'',0.00,986.00,888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
2000,2302,'1',1.38000E-3,5.39900E-2,0.15252,'',0.00,986.00,888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
2100,2302,'1',8.45000E-3,7.03400E-2,0.15954,'',0.00,0.00,1160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
2201,2301,'1',1.79000E-3,2.52400E-2,2.15300,'',0.00,0.00,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
2202,2203,'1',3.12000E-3,2.88600E-2,0.15252,'',0.00,986.00,888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
2202,2203,'2',3.12000E-3,2.88600E-2,0.15252,'',0.00,986.00,888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1,1,0.00,1,1.0000
